order_id,customer_id,order_date,product_name,category,quantity,unit_price,revenue,city,is_returned,return_reason,status
ORD11634,CUST1364,2024-06-21,Air Fryer,Home & Kitchen,2,5999,11998,Kolkata,False,,delivered
ORD11635,CUST1315,2024-02-07,Wireless Earbuds,Electronics,2,2499,4998,Delhi,False,,delivered
ORD11636,CUST1209,2024-05-28,Hair Oil,Beauty,2,399,798,Pune,False,,delivered
ORD11637,CUST1370,2024-03-18,Yoga Mat,Sports,2,999,1998,Delhi,False,,delivered
ORD11638,CUST1332,2024-06-13,Hair Oil,Beauty,1,399,399,Bangalore,False,,delivered
ORD11639,CUST1483,2024-06-01,Phone Case,Electronics,1,379,379,Chennai,True,Changed mind,delivered
ORD11640,CUST1196,2024-03-14,Water Bottle,Home & Kitchen,1,499,499,Hyderabad,False,,shipped
ORD11641,CUST1374,2024-09-22,Watch,Fashion,1,4749,4749,Delhi,False,,delivered
ORD11642,CUST1177,2024-03-01,Water Bottle,Home & Kitchen,1,499,499,Mumbai,False,,delivered
ORD11643,CUST1086,2024-11-06,Bedsheet Set,Home & Kitchen,2,1299,2598,Hyderabad,False,,delivered
ORD11644,CUST1072,2024-10-09,Phone Case,Electronics,2,399,798,Mumbai,False,,delivered
ORD11645,CUST1462,2024-01-04,Phone Case,Electronics,1,399,399,Delhi,False,,delivered
ORD11646,CUST1144,2024-08-15,Skipping Rope,Sports,1,299,299,Bangalore,False,,delivered
ORD11647,CUST1056,2024-08-09,Webcam,Electronics,1,3499,3499,Chennai,True,Wrong size,cancelled
ORD11648,CUST1374,2024-02-10,USB Hub,Electronics,2,854,1708,Delhi,False,,delivered
ORD11649,CUST1080,2024-05-21,Protein Shaker,Sports,1,449,449,Kolkata,False,,delivered
ORD11650,CUST1037,2024-08-09,Air Fryer,Home & Kitchen,1,5999,5999,Hyderabad,False,,delivered
ORD11651,CUST1097,2024-11-20,Yoga Mat,Sports,1,999,999,Pune,False,,delivered
ORD11652,CUST1446,2024-05-15,Sneakers,Fashion,1,1999,1999,Delhi,False,,delivered
ORD11653,CUST1254,2024-04-11,Water Bottle,Home & Kitchen,1,499,499,Bangalore,True,Wrong size,delivered
ORD11654,CUST1034,2024-12-29,Lipstick Set,Beauty,1,569,569,Mumbai,False,,delivered
ORD11655,CUST1194,2024-11-22,Resistance Bands,Sports,1,599,599,Bangalore,False,,cancelled
ORD11656,CUST1449,2024-05-29,Water Bottle,Home & Kitchen,1,499,499,Hyderabad,False,,delivered
ORD11657,CUST1306,2024-05-31,Mixer,Home & Kitchen,1,3299,3299,Kolkata,True,Not as described,delivered
ORD11658,CUST1228,2024-12-05,Water Bottle,Home & Kitchen,1,499,499,Kolkata,False,,cancelled
ORD11659,CUST1338,2024-12-22,USB Hub,Electronics,1,854,854,Bangalore,False,,shipped
ORD11660,CUST1430,2024-12-17,Hair Oil,Beauty,1,399,399,Bangalore,False,,delivered
ORD11661,CUST1455,2024-10-14,Face Serum,Beauty,2,899,1798,Bangalore,False,,delivered
ORD11662,CUST1200,2024-07-23,Hair Oil,Beauty,1,399,399,Chennai,True,Changed mind,delivered
ORD11663,CUST1173,2024-08-17,USB Hub,Electronics,1,854,854,Delhi,False,,delivered
ORD11664,CUST1105,2024-03-07,USB Hub,Electronics,1,899,899,Bangalore,True,Defective,shipped
ORD11665,CUST1046,2024-10-10,Bedsheet Set,Home & Kitchen,1,1299,1299,Bangalore,True,Wrong size,delivered
ORD11666,CUST1101,2024-04-27,Watch,Fashion,1,4749,4749,Pune,False,,delivered
ORD11667,CUST1211,2024-01-07,Sneakers,Fashion,1,1899,1899,Chennai,True,Defective,delivered
ORD11668,CUST1405,2024-03-21,Face Serum,Beauty,1,899,899,Hyderabad,True,Wrong size,delivered
ORD11669,CUST1383,2024-12-01,Webcam,Electronics,1,3324,3324,Delhi,False,,shipped
ORD11670,CUST1441,2024-02-07,Wireless Earbuds,Electronics,1,2499,2499,Delhi,False,,delivered
ORD11671,CUST1010,2024-02-18,Phone Case,Electronics,2,379,758,Pune,False,,delivered
ORD11672,CUST1310,2024-08-05,Bedsheet Set,Home & Kitchen,1,1299,1299,Hyderabad,True,Not as described,delivered
ORD11673,CUST1051,2024-07-11,Mixer,Home & Kitchen,1,3299,3299,Delhi,True,Changed mind,delivered
ORD11674,CUST1247,2024-07-14,Water Bottle,Home & Kitchen,1,474,474,Chennai,False,,delivered
ORD11675,CUST1190,2024-08-19,Yoga Mat,Sports,1,999,999,Mumbai,False,,delivered
ORD11676,CUST1118,2024-09-01,Moisturizer,Beauty,1,711,711,Mumbai,False,,delivered
ORD11677,CUST1414,2024-10-14,Wireless Earbuds,Electronics,1,2499,2499,Delhi,False,,delivered
ORD11678,CUST1127,2024-07-25,Phone Case,Electronics,1,399,399,Mumbai,False,,delivered
ORD11679,CUST1290,2024-09-09,Cotton Kurta,Fashion,1,699,699,Hyderabad,False,,delivered
ORD11680,CUST1077,2024-12-18,USB Hub,Electronics,1,899,899,Hyderabad,False,,delivered
ORD11681,CUST1353,2024-10-06,Watch,Fashion,1,4749,4749,Kolkata,False,,delivered
ORD11682,CUST1236,2024-02-23,Face Serum,Beauty,1,899,899,Pune,True,Wrong size,delivered
ORD11683,CUST1082,2024-03-26,Yoga Mat,Sports,1,999,999,Hyderabad,False,,delivered
ORD11684,CUST1453,2024-03-28,Hair Oil,Beauty,1,399,399,Chennai,False,,delivered
ORD11685,CUST1447,2024-07-23,Skipping Rope,Sports,1,299,299,Chennai,True,Not as described,delivered
ORD11686,CUST1450,2024-11-10,Bedsheet Set,Home & Kitchen,2,1234,2468,Hyderabad,False,,delivered
ORD11687,CUST1148,2024-11-10,Resistance Bands,Sports,3,569,1707,Mumbai,False,,delivered
ORD11688,CUST1241,2024-06-18,Lipstick Set,Beauty,3,599,1797,Chennai,False,,shipped
ORD11689,CUST1069,2024-01-06,Watch,Fashion,1,4749,4749,Pune,False,,delivered
ORD11690,CUST1002,2024-04-12,Water Bottle,Home & Kitchen,1,499,499,Hyderabad,False,,delivered
ORD11691,CUST1031,2024-10-31,Skipping Rope,Sports,1,299,299,Bangalore,False,,delivered
ORD11692,CUST1115,2024-04-08,Air Fryer,Home & Kitchen,1,5999,5999,Chennai,False,,shipped
ORD11693,CUST1299,2024-11-15,Bedsheet Set,Home & Kitchen,2,1299,2598,Pune,False,,delivered
ORD11694,CUST1328,2024-10-30,Cotton Kurta,Fashion,1,699,699,Kolkata,False,,delivered
ORD11695,CUST1134,2024-03-05,Yoga Mat,Sports,2,999,1998,Mumbai,False,,delivered
ORD11696,CUST1169,2024-11-11,Protein Shaker,Sports,1,449,449,Delhi,False,,delivered
ORD11697,CUST1401,2024-02-16,Sneakers,Fashion,3,1999,5997,Chennai,False,,delivered
ORD11698,CUST1243,2024-02-09,USB Hub,Electronics,2,899,1798,Bangalore,True,Changed mind,delivered
ORD11699,CUST1241,2024-09-13,Bedsheet Set,Home & Kitchen,2,1299,2598,Chennai,False,,delivered
ORD11700,CUST1396,2024-06-30,Hair Oil,Beauty,1,379,379,Hyderabad,False,,delivered
ORD11701,CUST1452,2024-03-26,Resistance Bands,Sports,3,599,1797,Bangalore,False,,delivered
ORD11702,CUST1430,2024-09-07,Hair Oil,Beauty,1,379,379,Bangalore,False,,delivered
ORD11703,CUST1460,2024-04-01,Moisturizer,Beauty,1,749,749,Mumbai,False,,delivered
ORD11704,CUST1343,2024-04-19,Mixer,Home & Kitchen,1,3299,3299,Hyderabad,False,,cancelled
ORD11705,CUST1097,2024-04-01,Moisturizer,Beauty,3,749,2247,Pune,False,,delivered
ORD11706,CUST1184,2024-01-03,Resistance Bands,Sports,1,599,599,Pune,False,,shipped
ORD11707,CUST1468,2024-11-06,Air Fryer,Home & Kitchen,1,5999,5999,Kolkata,False,,delivered
ORD11708,CUST1203,2024-05-20,USB Hub,Electronics,1,899,899,Chennai,False,,shipped
ORD11709,CUST1441,2024-09-08,Hair Oil,Beauty,1,379,379,Delhi,False,,delivered
ORD11710,CUST1279,2024-07-08,Wireless Earbuds,Electronics,1,2499,2499,Bangalore,False,,delivered
ORD11711,CUST1376,2024-02-12,Sneakers,Fashion,1,1999,1999,Delhi,False,,delivered
ORD11712,CUST1326,2024-02-19,USB Hub,Electronics,2,899,1798,Pune,False,,shipped
ORD11713,CUST1335,2024-06-19,Yoga Mat,Sports,2,999,1998,Delhi,False,,delivered
ORD11714,CUST1363,2024-09-21,Sunglasses,Fashion,1,1234,1234,Bangalore,False,,delivered
ORD11715,CUST1341,2024-04-08,Wireless Earbuds,Electronics,2,2499,4998,Bangalore,False,,delivered
ORD11716,CUST1042,2024-01-23,Watch,Fashion,1,4999,4999,Delhi,False,,delivered
ORD11717,CUST1088,2024-05-20,USB Hub,Electronics,1,899,899,Mumbai,True,Changed mind,delivered
ORD11718,CUST1356,2024-02-15,Webcam,Electronics,1,3499,3499,Kolkata,True,Defective,delivered
ORD11719,CUST1302,2024-01-06,Phone Case,Electronics,1,379,379,Delhi,False,,delivered
ORD11720,CUST1370,2024-12-14,Sunglasses,Fashion,1,1234,1234,Delhi,False,,delivered
ORD11721,CUST1386,2024-01-28,Sunglasses,Fashion,1,1234,1234,Mumbai,False,,delivered
ORD11722,CUST1289,2024-04-25,Mixer,Home & Kitchen,2,3299,6598,Mumbai,False,,delivered
ORD11723,CUST1151,2024-05-15,Mixer,Home & Kitchen,1,3299,3299,Delhi,False,,delivered
ORD11724,CUST1395,2024-11-19,Skipping Rope,Sports,1,299,299,Hyderabad,False,,cancelled
ORD11725,CUST1299,2024-10-02,Lipstick Set,Beauty,1,599,599,Pune,False,,delivered
ORD11726,CUST1330,2024-06-24,Water Bottle,Home & Kitchen,1,499,499,Hyderabad,False,,shipped
ORD11727,CUST1406,2024-09-19,Air Fryer,Home & Kitchen,2,5999,11998,Kolkata,False,,delivered
ORD11728,CUST1016,2024-08-31,Phone Case,Electronics,1,379,379,Hyderabad,False,,delivered
ORD11729,CUST1193,2024-06-14,Yoga Mat,Sports,2,999,1998,Delhi,False,,shipped
ORD11730,CUST1004,2024-08-31,Watch,Fashion,1,4749,4749,Mumbai,False,,delivered
ORD11731,CUST1467,2024-03-24,Bedsheet Set,Home & Kitchen,1,1234,1234,Chennai,False,,delivered
ORD11732,CUST1414,2024-10-30,Skipping Rope,Sports,1,299,299,Delhi,False,,delivered
ORD11733,CUST1427,2024-07-10,Sunglasses,Fashion,1,1299,1299,Chennai,False,,delivered
ORD11734,CUST1020,2024-08-03,Cotton Kurta,Fashion,1,664,664,Bangalore,False,,delivered
ORD11735,CUST1303,2024-09-19,Phone Case,Electronics,1,399,399,Bangalore,False,,delivered
ORD11736,CUST1357,2024-10-17,Resistance Bands,Sports,2,599,1198,Kolkata,False,,delivered
ORD11737,CUST1491,2024-06-07,Wireless Earbuds,Electronics,2,2499,4998,Bangalore,False,,delivered
ORD11738,CUST1202,2024-01-01,Watch,Fashion,1,4999,4999,Bangalore,False,,delivered
ORD11739,CUST1157,2024-04-30,Phone Case,Electronics,2,399,798,Chennai,False,,delivered
ORD11740,CUST1078,2024-01-03,Protein Shaker,Sports,1,449,449,Pune,False,,delivered
ORD11741,CUST1351,2024-08-29,Lipstick Set,Beauty,1,599,599,Pune,False,,delivered
ORD11742,CUST1390,2024-03-06,Webcam,Electronics,1,3499,3499,Pune,False,,delivered
ORD11743,CUST1167,2024-11-01,Mixer,Home & Kitchen,1,3299,3299,Kolkata,True,Changed mind,delivered
ORD11744,CUST1496,2024-04-23,Yoga Mat,Sports,2,999,1998,Chennai,False,,delivered
ORD11745,CUST1185,2024-11-08,Air Fryer,Home & Kitchen,1,5999,5999,Chennai,False,,delivered
ORD11746,CUST1117,2024-04-06,Watch,Fashion,1,4749,4749,Pune,False,,delivered
ORD11747,CUST1196,2024-03-18,Watch,Fashion,1,4999,4999,Hyderabad,False,,shipped
ORD11748,CUST1017,2024-04-01,Mixer,Home & Kitchen,1,3299,3299,Hyderabad,False,,shipped
ORD11749,CUST1238,2024-12-17,USB Hub,Electronics,2,899,1798,Kolkata,False,,delivered
ORD11750,CUST1413,2024-06-12,Phone Case,Electronics,1,399,399,Bangalore,False,,delivered
ORD11751,CUST1005,2024-08-04,Hair Oil,Beauty,2,379,758,Bangalore,False,,delivered
ORD11752,CUST1324,2024-09-14,Webcam,Electronics,1,3324,3324,Hyderabad,False,,delivered
ORD11753,CUST1273,2024-04-01,Air Fryer,Home & Kitchen,3,5999,17997,Mumbai,False,,delivered
ORD11754,CUST1345,2024-01-04,Phone Case,Electronics,1,399,399,Kolkata,False,,delivered
ORD11755,CUST1101,2024-08-10,Skipping Rope,Sports,1,284,284,Pune,False,,delivered
ORD11756,CUST1250,2024-01-26,Moisturizer,Beauty,2,749,1498,Chennai,False,,delivered
ORD11757,CUST1172,2024-10-04,Air Fryer,Home & Kitchen,1,5999,5999,Delhi,False,,delivered
ORD11758,CUST1228,2024-11-21,Bedsheet Set,Home & Kitchen,1,1299,1299,Kolkata,True,Defective,delivered
ORD11759,CUST1202,2024-02-13,Sneakers,Fashion,1,1999,1999,Bangalore,False,,delivered
ORD11760,CUST1252,2024-06-25,Moisturizer,Beauty,3,749,2247,Chennai,False,,delivered
ORD11761,CUST1422,2024-01-21,Skipping Rope,Sports,1,284,284,Hyderabad,False,,delivered
ORD11762,CUST1370,2024-09-19,Webcam,Electronics,3,3499,10497,Delhi,True,Not as described,delivered
ORD11763,CUST1011,2024-11-30,Sunglasses,Fashion,2,1234,2468,Pune,True,Changed mind,cancelled
ORD11764,CUST1406,2024-06-04,Sunglasses,Fashion,1,1299,1299,Kolkata,False,,delivered
ORD11765,CUST1355,2024-10-20,USB Hub,Electronics,1,854,854,Hyderabad,False,,delivered
ORD11766,CUST1382,2024-09-13,Sunglasses,Fashion,1,1299,1299,Pune,False,,shipped
ORD11767,CUST1347,2024-01-03,Bedsheet Set,Home & Kitchen,1,1299,1299,Kolkata,True,Changed mind,delivered
ORD11768,CUST1140,2024-11-02,Mixer,Home & Kitchen,2,3134,6268,Delhi,False,,delivered
ORD11769,CUST1115,2024-04-23,USB Hub,Electronics,1,899,899,Chennai,False,,delivered
ORD11770,CUST1423,2024-11-21,Hair Oil,Beauty,1,399,399,Delhi,False,,delivered
ORD11771,CUST1285,2024-06-23,USB Hub,Electronics,1,854,854,Bangalore,False,,delivered
ORD11772,CUST1437,2024-09-29,Lipstick Set,Beauty,1,569,569,Bangalore,False,,delivered
ORD11773,CUST1016,2024-11-19,Yoga Mat,Sports,1,999,999,Hyderabad,False,,delivered
ORD11774,CUST1382,2024-06-04,Protein Shaker,Sports,1,449,449,Pune,False,,delivered
ORD11775,CUST1015,2024-11-15,Sneakers,Fashion,1,1999,1999,Delhi,False,,cancelled
ORD11776,CUST1011,2024-04-30,Mixer,Home & Kitchen,1,3299,3299,Pune,False,,delivered
ORD11777,CUST1485,2024-07-21,Wireless Earbuds,Electronics,1,2374,2374,Mumbai,False,,delivered
ORD11778,CUST1091,2024-10-08,Watch,Fashion,1,4999,4999,Kolkata,False,,delivered
ORD11779,CUST1306,2024-07-04,Bedsheet Set,Home & Kitchen,1,1299,1299,Kolkata,False,,delivered
ORD11780,CUST1324,2024-04-25,Mixer,Home & Kitchen,2,3299,6598,Hyderabad,False,,delivered
ORD11781,CUST1422,2024-03-31,Lipstick Set,Beauty,1,569,569,Hyderabad,True,Not as described,delivered
ORD11782,CUST1335,2024-07-15,Cotton Kurta,Fashion,1,699,699,Delhi,False,,delivered
ORD11783,CUST1096,2024-03-11,Phone Case,Electronics,1,399,399,Bangalore,False,,delivered
ORD11784,CUST1292,2024-06-15,Face Serum,Beauty,1,854,854,Bangalore,False,,delivered
ORD11785,CUST1350,2024-01-12,USB Hub,Electronics,2,899,1798,Hyderabad,False,,delivered
ORD11786,CUST1282,2024-03-23,Resistance Bands,Sports,1,569,569,Pune,False,,delivered
ORD11787,CUST1241,2024-03-08,Sunglasses,Fashion,1,1299,1299,Chennai,False,,delivered
ORD11788,CUST1236,2024-12-16,Lipstick Set,Beauty,1,599,599,Pune,False,,delivered
ORD11789,CUST1498,2024-11-05,Face Serum,Beauty,2,899,1798,Mumbai,False,,shipped
ORD11790,CUST1125,2024-01-04,Face Serum,Beauty,2,899,1798,Hyderabad,False,,delivered
ORD11791,CUST1266,2024-02-06,Hair Oil,Beauty,2,399,798,Delhi,False,,shipped
ORD11792,CUST1275,2024-08-12,Wireless Earbuds,Electronics,1,2499,2499,Chennai,False,,delivered
ORD11793,CUST1203,2024-07-23,USB Hub,Electronics,2,899,1798,Chennai,False,,delivered
ORD11794,CUST1219,2024-03-15,Wireless Earbuds,Electronics,2,2499,4998,Chennai,False,,delivered
ORD11795,CUST1405,2024-07-06,Phone Case,Electronics,1,379,379,Hyderabad,False,,shipped
ORD11796,CUST1407,2024-05-15,Lipstick Set,Beauty,1,599,599,Bangalore,False,,delivered
ORD11797,CUST1460,2024-05-13,Lipstick Set,Beauty,1,599,599,Mumbai,False,,delivered
ORD11798,CUST1230,2024-10-31,Bedsheet Set,Home & Kitchen,1,1299,1299,Bangalore,False,,delivered
ORD11799,CUST1013,2024-10-15,Sunglasses,Fashion,1,1299,1299,Hyderabad,False,,cancelled
ORD11800,CUST1081,2024-08-31,Protein Shaker,Sports,2,426,852,Mumbai,False,,delivered
ORD11801,CUST1412,2024-11-07,Sneakers,Fashion,1,1999,1999,Kolkata,False,,delivered
ORD11802,CUST1014,2024-03-16,Sunglasses,Fashion,1,1234,1234,Chennai,False,,delivered
ORD11803,CUST1381,2024-09-01,Skipping Rope,Sports,1,284,284,Pune,False,,delivered
ORD11804,CUST1079,2024-09-24,Protein Shaker,Sports,1,449,449,Bangalore,False,,delivered
ORD11805,CUST1086,2024-03-30,Skipping Rope,Sports,1,284,284,Hyderabad,False,,delivered
ORD11806,CUST1033,2024-06-07,Water Bottle,Home & Kitchen,1,499,499,Chennai,False,,delivered
ORD11807,CUST1373,2024-07-01,Phone Case,Electronics,1,399,399,Kolkata,False,,delivered
ORD11808,CUST1006,2024-04-13,Resistance Bands,Sports,1,569,569,Bangalore,True,Defective,cancelled
ORD11809,CUST1259,2024-10-10,USB Hub,Electronics,3,899,2697,Bangalore,False,,delivered
ORD11810,CUST1040,2024-10-17,Webcam,Electronics,1,3499,3499,Bangalore,False,,delivered
ORD11811,CUST1093,2024-12-19,Sneakers,Fashion,2,1999,3998,Bangalore,False,,cancelled
ORD11812,CUST1136,2024-02-16,Protein Shaker,Sports,2,449,898,Pune,False,,shipped
ORD11813,CUST1463,2024-02-01,Sunglasses,Fashion,1,1299,1299,Kolkata,False,,delivered
ORD11814,CUST1244,2024-10-01,Face Serum,Beauty,2,899,1798,Bangalore,True,Defective,delivered
ORD11815,CUST1059,2024-08-31,Face Serum,Beauty,1,854,854,Hyderabad,False,,delivered
ORD11816,CUST1249,2024-10-24,Air Fryer,Home & Kitchen,1,5999,5999,Mumbai,False,,delivered
ORD11817,CUST1226,2024-01-01,Watch,Fashion,1,4999,4999,Mumbai,False,,delivered
ORD11818,CUST1323,2024-09-16,Sunglasses,Fashion,1,1299,1299,Hyderabad,False,,delivered
ORD11819,CUST1135,2024-06-23,Resistance Bands,Sports,1,569,569,Bangalore,False,,delivered
ORD11820,CUST1225,2024-09-06,Phone Case,Electronics,1,399,399,Hyderabad,False,,delivered
ORD11821,CUST1253,2024-02-03,Sneakers,Fashion,2,1899,3798,Delhi,False,,delivered
ORD11822,CUST1441,2024-11-22,Moisturizer,Beauty,1,749,749,Delhi,False,,delivered
ORD11823,CUST1055,2024-06-06,Sneakers,Fashion,1,1999,1999,Mumbai,False,,delivered
ORD11824,CUST1052,2024-10-19,Water Bottle,Home & Kitchen,1,474,474,Hyderabad,False,,delivered
ORD11825,CUST1202,2024-11-08,Sneakers,Fashion,1,1999,1999,Bangalore,False,,delivered
ORD11826,CUST1242,2024-05-17,Skipping Rope,Sports,1,299,299,Kolkata,False,,cancelled
ORD11827,CUST1427,2024-03-15,Bedsheet Set,Home & Kitchen,1,1299,1299,Chennai,False,,shipped
ORD11828,CUST1161,2024-08-05,Moisturizer,Beauty,1,749,749,Hyderabad,False,,delivered
ORD11829,CUST1481,2024-07-28,Face Serum,Beauty,1,854,854,Hyderabad,False,,cancelled
ORD11830,CUST1392,2024-12-26,Air Fryer,Home & Kitchen,1,5999,5999,Hyderabad,False,,delivered
ORD11831,CUST1426,2024-06-13,Air Fryer,Home & Kitchen,1,5999,5999,Chennai,False,,delivered
ORD11832,CUST1378,2024-11-12,Sneakers,Fashion,1,1999,1999,Pune,False,,delivered
ORD11833,CUST1124,2024-09-02,Sunglasses,Fashion,3,1299,3897,Kolkata,False,,cancelled
ORD11834,CUST1484,2024-12-18,Webcam,Electronics,3,3499,10497,Bangalore,False,,delivered
ORD11835,CUST1310,2024-01-31,Skipping Rope,Sports,1,299,299,Hyderabad,False,,delivered
ORD11836,CUST1189,2024-02-26,Moisturizer,Beauty,1,749,749,Pune,False,,delivered
ORD11837,CUST1396,2024-03-18,Lipstick Set,Beauty,1,599,599,Hyderabad,False,,delivered
ORD11838,CUST1224,2024-10-20,Sunglasses,Fashion,1,1234,1234,Hyderabad,False,,delivered
ORD11839,CUST1418,2024-03-12,Air Fryer,Home & Kitchen,2,5999,11998,Chennai,True,Not as described,cancelled
ORD11840,CUST1184,2024-04-04,Lipstick Set,Beauty,1,599,599,Pune,False,,delivered
ORD11841,CUST1101,2024-11-05,Bedsheet Set,Home & Kitchen,2,1299,2598,Pune,True,Defective,delivered
ORD11842,CUST1218,2024-01-25,Hair Oil,Beauty,2,399,798,Kolkata,True,Not as described,delivered
ORD11843,CUST1223,2024-10-02,USB Hub,Electronics,1,899,899,Delhi,False,,delivered
ORD11844,CUST1376,2024-10-12,Wireless Earbuds,Electronics,2,2374,4748,Delhi,False,,delivered
ORD11845,CUST1433,2024-11-08,Webcam,Electronics,1,3499,3499,Mumbai,False,,delivered
ORD11846,CUST1350,2024-08-26,Moisturizer,Beauty,1,749,749,Hyderabad,False,,delivered
ORD11847,CUST1333,2024-04-03,Air Fryer,Home & Kitchen,1,5999,5999,Bangalore,False,,delivered
ORD11848,CUST1354,2024-07-24,Face Serum,Beauty,1,899,899,Hyderabad,True,Changed mind,delivered
ORD11849,CUST1115,2024-03-18,Mixer,Home & Kitchen,1,3299,3299,Chennai,False,,delivered
ORD11850,CUST1167,2024-11-30,Skipping Rope,Sports,1,284,284,Kolkata,False,,delivered
ORD11851,CUST1181,2024-04-06,Resistance Bands,Sports,2,569,1138,Pune,False,,delivered
ORD11852,CUST1013,2024-03-06,Yoga Mat,Sports,1,999,999,Hyderabad,False,,delivered
ORD11853,CUST1161,2024-04-13,Sneakers,Fashion,1,1899,1899,Hyderabad,False,,delivered
ORD11854,CUST1479,2024-01-14,Sunglasses,Fashion,1,1234,1234,Mumbai,False,,delivered
ORD11855,CUST1427,2024-08-15,Face Serum,Beauty,2,899,1798,Chennai,False,,delivered
ORD11856,CUST1025,2024-07-23,Hair Oil,Beauty,1,399,399,Bangalore,False,,delivered
ORD11857,CUST1063,2024-09-16,Phone Case,Electronics,3,399,1197,Hyderabad,False,,delivered
ORD11858,CUST1387,2024-09-07,Cotton Kurta,Fashion,2,664,1328,Bangalore,False,,cancelled
ORD11859,CUST1212,2024-02-16,Sneakers,Fashion,2,1999,3998,Bangalore,False,,delivered
ORD11860,CUST1057,2024-01-04,Face Serum,Beauty,1,899,899,Mumbai,False,,cancelled
ORD11861,CUST1051,2024-06-07,Bedsheet Set,Home & Kitchen,2,1299,2598,Delhi,False,,shipped
ORD11862,CUST1153,2024-11-29,Cotton Kurta,Fashion,1,699,699,Delhi,False,,delivered
ORD11863,CUST1487,2024-01-24,Bedsheet Set,Home & Kitchen,1,1299,1299,Chennai,False,,delivered
ORD11864,CUST1065,2024-03-12,Resistance Bands,Sports,1,599,599,Hyderabad,False,,delivered
ORD11865,CUST1410,2024-07-09,Sunglasses,Fashion,1,1299,1299,Hyderabad,False,,delivered
ORD11866,CUST1089,2024-12-08,Resistance Bands,Sports,1,569,569,Delhi,False,,delivered
ORD11867,CUST1083,2024-04-14,Webcam,Electronics,1,3324,3324,Kolkata,False,,shipped
ORD11868,CUST1135,2024-01-15,Protein Shaker,Sports,2,449,898,Bangalore,False,,shipped
ORD11869,CUST1017,2024-01-24,Watch,Fashion,1,4999,4999,Hyderabad,False,,delivered
ORD11870,CUST1086,2024-01-08,Cotton Kurta,Fashion,1,699,699,Hyderabad,False,,delivered
ORD11871,CUST1033,2024-08-25,Webcam,Electronics,3,3324,9972,Chennai,False,,delivered
ORD11872,CUST1068,2024-06-08,Yoga Mat,Sports,1,949,949,Kolkata,False,,delivered
ORD11873,CUST1165,2024-11-10,Protein Shaker,Sports,1,426,426,Pune,True,Changed mind,delivered
ORD11874,CUST1436,2024-03-05,Resistance Bands,Sports,1,599,599,Delhi,False,,cancelled
ORD11875,CUST1115,2024-07-25,Wireless Earbuds,Electronics,1,2499,2499,Chennai,False,,delivered
ORD11876,CUST1128,2024-06-17,Sunglasses,Fashion,2,1299,2598,Delhi,False,,delivered
ORD11877,CUST1264,2024-03-08,Protein Shaker,Sports,1,449,449,Pune,False,,delivered
ORD11878,CUST1377,2024-11-19,Webcam,Electronics,1,3499,3499,Pune,False,,delivered
ORD11879,CUST1073,2024-03-23,Phone Case,Electronics,1,379,379,Chennai,True,Changed mind,delivered
ORD11880,CUST1176,2024-08-19,Watch,Fashion,3,4999,14997,Chennai,False,,delivered
ORD11881,CUST1225,2024-12-01,USB Hub,Electronics,2,854,1708,Hyderabad,False,,delivered
ORD11882,CUST1456,2024-06-23,Sunglasses,Fashion,2,1234,2468,Mumbai,False,,delivered
ORD11883,CUST1339,2024-09-22,USB Hub,Electronics,1,854,854,Mumbai,False,,delivered
ORD11884,CUST1013,2024-02-18,Resistance Bands,Sports,1,569,569,Hyderabad,False,,delivered
ORD11885,CUST1281,2024-06-26,Water Bottle,Home & Kitchen,1,499,499,Hyderabad,False,,cancelled
ORD11886,CUST1042,2024-07-22,Resistance Bands,Sports,2,599,1198,Delhi,False,,delivered
ORD11887,CUST1072,2024-04-11,Cotton Kurta,Fashion,2,699,1398,Mumbai,False,,delivered
ORD11888,CUST1077,2024-09-29,Yoga Mat,Sports,1,949,949,Hyderabad,False,,cancelled
ORD11889,CUST1271,2024-03-22,Sunglasses,Fashion,1,1299,1299,Bangalore,False,,delivered
ORD11890,CUST1316,2024-10-03,Sneakers,Fashion,3,1999,5997,Delhi,False,,shipped
ORD11891,CUST1142,2024-05-31,Webcam,Electronics,1,3499,3499,Mumbai,False,,delivered
ORD11892,CUST1243,2024-03-10,Moisturizer,Beauty,2,711,1422,Bangalore,False,,delivered
ORD11893,CUST1362,2024-04-16,Protein Shaker,Sports,3,449,1347,Delhi,False,,cancelled
ORD11894,CUST1030,2024-03-14,Lipstick Set,Beauty,1,599,599,Delhi,False,,cancelled
ORD11895,CUST1499,2024-03-22,Watch,Fashion,1,4999,4999,Kolkata,False,,delivered
ORD11896,CUST1427,2024-04-25,Air Fryer,Home & Kitchen,3,5999,17997,Chennai,False,,shipped
ORD11897,CUST1063,2024-04-15,Resistance Bands,Sports,1,599,599,Hyderabad,False,,delivered
ORD11898,CUST1005,2024-09-25,USB Hub,Electronics,1,899,899,Bangalore,False,,delivered
ORD11899,CUST1338,2024-03-04,Moisturizer,Beauty,1,749,749,Bangalore,False,,delivered
ORD11900,CUST1450,2024-01-21,Bedsheet Set,Home & Kitchen,1,1234,1234,Hyderabad,False,,delivered
ORD11901,CUST1238,2024-12-29,Lipstick Set,Beauty,1,569,569,Kolkata,False,,delivered
ORD11902,CUST1115,2024-02-15,Yoga Mat,Sports,3,999,2997,Chennai,False,,delivered
